Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	Tailwheel	Remarks
"08/04/06"	"PA24-250"	"N6168P"	"F46-OSA"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.6	0.6	0.6	0.0	0.0	0.0		"Rockwall to Mt. Pleasant, TX"
"08/05/06"	"PA24-250"	"N6168P"	"OSA-M70-OSA"	4.0	2	0	0.0	0.0	0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0		"Mt. Pleasant to Pocahantas, AR and back"
"08/06/06"	"PA24-250"	"N6168P"	"OSA-F46"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.6	0.6	0.6	0.0	0.0	0.0		"Return from Mt. Pleasant"
"08/08/06"	"SA300"	"N30JG"	"F46-F46"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.9	0.9	0.0	0.0	0.0	0.9	"Local acro flight."
"08/09/06"	"PA24-250"	"N6168P"	"F46-RKP-BRO"	3.2	2	0	0.0	0.0	0	0.0	0.0	3.2	3.2	3.2	0.0	0.0	0.0		"Rockwall to Brownsville, TX.  Stopover for fuel in Aransas, TX"
"08/11/06"	"PA24-250"	"N6168P"	"BRO-F46"	3.0	1	0	0.0	0.0	0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0		"Return from Brownsville, TX"
"08/12/06"	"PA24-250"	"N6168P"	"F46-F46"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0		"Short sightseeing flight."
"08/12/06"	"PA24-250"	"N6168P"	"F46-F46"	1.0	0	1	0.0	0.0	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0		"Night flight to downtown and back with Rachael"
"08/16/06"	"PA24-250"	"N6168P"	"F46-F17-F46"	2.2	1	1	0.0	0.0	0	0.0	1.1	2.2	2.2	2.2	0.0	0.0	0.0		"Rockwall to Center, TX and back.  Night return."
"08/18/06"	"PA24-250"	"N6168P"	"F46-TKI-F46"	0.4	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0		"Rockwall to McKinney and back to pick up Rachael"
"08/19/06"	"PA24-250"	"N6168P"	"F46-TKI-IDP-F46"	4.2	3	0	0.0	0.0	0	0.0	0.0	4.2	0.0	4.2	0.0	0.0	0.0		"Rockwall to McKinney to Independence, KS (Cessna flyin) and back."
"08/20/06"	"SA300"	"N30JG"	"F46-LNC-F46"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	1.2	"Breakfast flight to Lancaster, TX and back."
"08/26/06"	"PA24-250"	"N6168P"	"F46-TKI-SEP-F46"	2.0	3	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0		"Mckinney to pick up Rachael and then to Stephenville (Hard 8) for lunch"
"08/26/06"	"SA300"	"N30JG"	"F46-F46"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	"Aerobatic practice flight."
"08/29/06"	"PA24-250"	"N6168P"	"F46-DEQ-10AR-CXS-F46"	4.1	4	0	0.0	0.0	0	0.0	0.0	4.1	0.0	4.1	0.0	0.0	0.0		"Rockwall/Dequeen, AR/Conway (look at C310) for fuel and return to Rockwall with Jeff H."
"09/01/06"	"PA24-250"	"N6168P"	"F46-TKI-TCC-DRO"	4.7	3	0	0.0	0.0	0	0.0	0.0	4.7	0.0	4.7	0.0	0.0	0.0		"Rockwall to McKinney (pick up Rachael) to Tucumcari, NM (fuel) to Durango, CO"
"09/04/06"	"PA24-250"	"N6168P"	"DRO-TCC-F46"	5.5	2	0	0.0	0.0	0	0.0	0.0	5.5	0.0	5.5	0.0	0.0	0.0		"Durango, CO to Tucumcari, NM to Rockwall, TX"
"09/09/06"	"SA300"	"N30JG"	"F46-F46"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	"Local aerobatic flight/practice."
"09/10/06"	"SA300"	"N30JG"	"F46-OSA"	1.0	1	0	0.0	0.0	0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	"Rockwall to Mt. Pleasant, TX"
"09/11/06"	"SA300"	"N30JG"	"OSA-F51-JDD-3F9-F46"	1.5	4	0	0.0	0.0	0	0.0	0.0	1.5	1.5	1.5	0.0	0.0	0.0	1.5	"Return from Mt. Pleasant.  Landings at various airports along the way."
"09/12/06"	"PA24-250"	"N6168P"	"F46-ADS-FTW-F51-F46"	1.3	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0		"Flight around Class B airspace with David Lynch"
"09/13/06"	"PA24-250"	"N6168P"	"F46-TDW-F46"	4.3	2	0	0.0	0.0	0	0.0	0.0	4.3	0.0	4.3	0.0	0.0	0.0		"Rockwall to Tradewinds/Amarillo and back."
"09/23/06"	"SA300"	"N30JG"	"F46-F46"	0.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.7	"Local acro flight with James."
"09/27/06"	"PA24-250"	"N6168P"	"F46-F46"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0		"Took Kendall (granddaughter) for a joyride"
"09/29/06"	"PA24-250"	"N6168P"	"F46-GYI-F46"	0.9	2	0	0.0	0.0	0	0.0	0.0	0.9	0.0	0.9	0.0	0.0	0.0		"Flight to Grayson County to watch Nat'l Aerobatics Championship"
"10/01/06"	"PA24-250"	"N6168P"	"F46-T48-76F-T48-F46"	1.0	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Biennial Flight Review with Jim Phillips"
"10/02/06"	"PA24-250"	"N6168P"	"F46-HBG"	2.9	1	0	0.0	0.0	0	0.0	0.0	2.9	2.9	2.9	0.0	0.0	0.0		"Rockwall to Hattiesburg, MS (Bobbie Chain Airport) - Lamar County Install"
"10/04/06"	"PA24-250"	"N6168P"	"HBG-F46"	3.0	1	0	0.0	0.0	0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0		"Return from Hattiesburg, MS."
"10/07/06"	"PA24-250"	"N6168P"	"F46-PVJ-F46"	2.0	2	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0		"Pauls Valley, OK - EAA Pancake breakfast flyin"
"10/07/06"	"SA300"	"N30JG"	"F46-F46"	2.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	"Local acro rides for Nikki and Alan Walkowicz"
"10/09/06"	"PA24-250"	"N6168P"	"F46-HQZ-F46"	0.9	0	2	0.0	0.0	0	0.0	0.9	0.0	0.0	0.9	0.0	0.0	0.0		"Night flight around downtown Dallas with Kirk Mahon and friend."
"10/09/06"	"C152"	"N6339"	"F46-F46"	0.6	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0		"Local joyride flight with Kendall and Sheena."
"10/13/06"	"PA24-250"	"N6168P"	"F46-CVN-INW-VGT"	7.4	3	0	0.0	0.0	0	0.0	0.0	7.4	0.0	7.4	0.0	0.0	0.0		"Rockwall to Clovis, NM/Winslow, AZ/North Las Vegas, NV"
"10/15/06"	"PA24-250"	"N6168P"	"VGT-VGT"	2.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0		"Sightseeing flight around Grand Canyon with Daniel, Nikki and Josh"
"10/15/06"	"PA24-250"	"N6168P"	"VGT-SEZ"	1.9	0	1	0.0	0.0	0	0.0	0.3	1.9	0.0	1.9	0.0	0.0	0.0		"North Las Vegas to Sedona, AZ"
"10/16/06"	"PA24-250"	"N6168P"	"SEZ-PVW-F46"	5.1	1	1	0.0	0.0	0	0.0	1.0	5.1	0.0	5.1	0.0	0.0	0.0		"Sedona, AZ/Plainview, TX/Rockwall, TX (Return from Las Vegas, NV)"
"10/17/06"	"PA24-250"	"N6168P"	"F46-45R"	1.3	1	0	0.0	0.0	0	0.0	0.0	1.3	1.3	1.3	0.0	0.0	0.0		"Rockwall to Hawthorne Field - Kountze, TX (Hardin County)"
"10/17/06"	"PA24-250"	"N6168P"	"45R-F46"	1.5	0	1	0.0	0.0	0	0.0	0.6	1.5	1.5	1.5	0.0	0.0	0.0		"Return from Kountze, TX"
"10/20/06"	"PA24-250"	"N6168P"	"F46-GDJ-CPT-F46"	1.3	3	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0		"Rockwall to Granbury, TX to Cleburne, TX and back to Rockwall."
"10/23/06"	"PA24-250"	"N6168P"	"F46-OLV-F46"	5.5	1	1	0.0	0.0	0	0.0	3.1	5.5	5.5	5.5	0.0	0.0	0.0		"Rockwall to Olive Branch, MS and back (Desoto County)"
"10/30/06"	"PA24-250"	"N6168P"	"F46-F44-F46"	1.0	1	1	0.0	0.0	0	0.0	0.3	1.0	0.0	1.0	0.0	0.0	0.0		"Rockwall to Athens, TX and back."
"11/09/06"	"PA28R-180"	"N3804T"	"F46-BNF-F46"	6.0	1	2	0.0	0.0	0	0.0	3.5	6.0	6.0	6.0	0.0	0.0	0.0		"Rockwall to Grenada, MS and back (Grenada County)"
"11/13/06"	"SA300"	"N30JG"	"F46-F46"	0.5	3	0	0.0	0.0	0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	"Local flight - touch-n-goes"
"11/14/06"	"SA300"	"N30JG"	"F46-7F3-F46"	1.0	6	0	0.0	0.0	0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	"Local flight.  Touch-n-goes at Caddo Mills."
"11/20/06"	"PA24-250"	"N6168P"	"F46-TKI-GVT-LNC-F44-TKI-F46"	2.3	2	6	0.0	0.0	0	0.0	2.0	2.3	0.0	2.3	0.0	0.0	0.0		"Night flight with Rachael.  First flight after annual."
"11/21/06"	"PA24-250"	"N6168P"	"F46-M13-HDC-F46"	6.0	1	2	0.0	0.0	0	0.0	3.0	6.0	6.0	6.0	0.0	0.0	0.0		"Day trip to Pearl River County - Poplarville, MS. Night return. Stopover in Hammond, LA"
"11/23/06"	"PA24-250"	"N6168P"	"F46-AEX-IER-F46"	3.2	1	2	0.0	0.0	0	0.0	1.4	3.2	0.0	3.2	0.0	0.0	0.0		"Thanksgiving flight to Alexandria.  Stop in Natch. to pick up Rodney.  Night return."
"11/26/06"	"SA300"	"N30JG"	"F46-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	"Local acro flight with Kayla (Rusty's girlfriend)"
"11/28/06"	"PA24-250"	"N6168P"	"F46-F46"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0		"Local flight with Kelly and Phoenix"
"12/02/06"	"PA24-250"	"N6168P"	"F46-76F-F46"	0.5	1	1	0.0	0.0	0	0.0	0.3	0.0	0.5	0.5	0.0	0.0	0.0		"Local flight to Wills Pt. (Patric Smith PPC solo).  Night return."
"12/04/06"	"PA24-250"	"N6168P"	"F46-LMS"	2.5	1	0	0.0	0.0	0	0.0	0.0	2.5	2.5	2.5	0.0	0.0	0.0		"Rockwall to Lewisville (Winston County), MS.  Winston/Choctaw County Install"
"12/05/06"	"PA24-250"	"N6168P"	"LMS-LMS"	0.7	0	1	0.0	0.0	0	0.0	0.7	0.0	0.0	0.7	0.0	0.0	0.0		"Local Night flight with Patricia W. (Winston County Deputy Warden)"
"12/05/06"	"PA24-250"	"N6168P"	"LMS-F46"	3.1	0	1	0.0	0.0	0	0.0	3.1	3.1	3.1	3.1	0.0	0.0	0.0		"Night return from Winston County."
"12/08/06"	"PA24-250"	"N6168P"	"F46-76F-F46"	0.4	1	1	0.0	0.0	0	0.0	0.2	0.0	0.4	0.4	0.0	0.0	0.0		"Wills Pt. and back (ppc solo for student)"
"12/10/06"	"PA24-250"	"N6168P"	"F46-STF"	2.8	0	1	0.0	0.0	0	0.0	1.0	2.8	2.8	2.8	0.0	0.0	0.0		"Rockwall to Starkville, MS"
"12/11/06"	"PA24-250"	"N6168P"	"STF-M41"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.6	0.6	0.6	0.0	0.0	0.0		"Starkville, MS to Holly Springs, MS"
"12/13/06"	"PA24-250"	"N6168P"	"M41-GNF"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.5	0.5	0.5	0.0	0.0	0.0		"Holly Springs, MS to Grenada, MS (Grenada County update)"
"12/13/06"	"PA24-250"	"N6168P"	"GNF-GNF"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0		"Local flight with Jane and Rotunda (county jail employees)"
"12/13/06"	"PA24-250"	"N6168P"	"GNF-LMS"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.4	0.4	0.4	0.0	0.0	0.0		"Grenada, MS to Lewisville, MS"
"12/14/06"	"PA24-250"	"N6168P"	"LMS-F46"	2.9	0	1	0.0	0.0	0	0.0	2.7	2.9	0.0	2.9	2.9	0.0	0.0		"Return from Lewisville, MS"
"12/16/06"	"PA24-250"	"N6168P"	"F46-F46"	1.8	0	1	0.0	0.0	0	0.0	1.8	0.0	0.0	1.8	0.0	0.0	0.0		"Local Christmas lights flight with Rachael"
"12/21/06"	"C310N"	"38914X"	"F46-76F-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Local flight in Jeff's 310.  1 Landing at Caddo Mills (rght seat).  1 landing Rockwall (left seat)"
"12/22/06"	"PA24-250"	"N6168P"	"F46-F46"	1.2	0	1	0.0	0.0	0	0.0	1.2	0.0	0.0	1.2	0.0	0.0	0.0		"Night Christmas light flight with Rachael"
"12/27/06"	"PA24-250"	"N6168P"	"F46-LNC-F46"	0.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0		"Breakfast flight with Sheena and Kendall.  Met Mitch and Kathy at Lancaster."
"12/31/06"	"PA24-250"	"N6168P"	"F46-F46"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0		"Aborted Lancaster breakfast flight (diner was closed).  Returned to Rockwall."
"01/01/07"	"PA24-250"	"N6168P"	"F46-SEP-XBP-GKY-F46"	2.3	4	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	0.0		"Rockwall to Stephenville/Bridgeport, TX/Arlington, TX and return to Rockwall. (DFWPilots lunch trip)"
"01/06/07"	"PA24-250"	"N6168P"	"F46-SLR-STF-06M-F46"	6.0	3	1	0.0	0.0	0	0.0	1.8	6.0	0.0	6.0	0.0	0.0	0.0		"Rockwall to Sulphur Springs (bkfast) to Starkville, MS to Eupora, MS and return to Rockwall."
"01/07/07"	"PA24-250"	"N6168P"	"F46-IER-F46"	3.1	1	1	0.0	0.0	0	0.0	2.0	3.1	0.0	3.1	0.0	0.0	0.0		"Rockwall to Natch. La. for dinner and night return. (Rachael, Kimberly and Ivy came along)"
"01/21/07"	"PA24-250"	"N6168P"	"F46-F31-SEP-F46"	3.0	3	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0		"Rockwall to Lake Texoma (closed) to Stephenville (Hard 8) for lunch and back to Rockwall. Brought Kendall (granddaughter)"
"01/24/07"	"PA24-250"	"N6168P"	"F46-LBL-APA"	4.5	2	0	0.0	0.0	0	0.0	0.0	4.5	0.0	4.5	0.0	0.0	0.0		"Rockwall to Liberal, Kansas and Denver Centennial for ski trip/Rachael's birthday."
"01/26/07"	"PA24-250"	"N6168P"	"APA-F46"	4.2	0	1	0.0	0.0	0	0.0	3.2	4.2	0.0	4.2	0.0	0.0	0.0		"Return from Denver Centennial - night for most of the trip.  Ice/low vis."
"02/02/07"	"PA24-250"	"N6168P"	"F46-LNC-F46"	0.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Breakfast run to Lancaster with dfwpilots.org friends"
"02/11/07"	"PA24-250"	"N6168P"	"F46-F12-SLR-F46"	2.0	4	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0		"Henderson, TX - pick up Rachael's brother Robert - Sulphur Springs/breakfast/return to Rockwall"
"02/15/07"	"PA24-250"	"N6168P"	"F46-TDW-SKX"	4.6	2	0	0.0	0.0	0	0.0	0.0	4.6	0.0	4.6	0.0	0.0	0.0		"Rockwall to Amarillo/Tradewinds to Taos, NM"
"02/18/07"	"PA24-250"	"N6168P"	"SKX-F46"	3.5	1	0	0.0	0.0	0	0.0	0.0	3.5	0.0	3.5	0.0	0.0	0.0		"Taos, NM non-stop to Rockwall, TX"
"02/22/07"	"C172P"	"N6472K"	"F46-F46"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0		"Local instructional flight-Rachael.  Pre-flight, t/o, climbout, level flight, turns, trim"
"02/22/07"	"PA24-250"	"N6168P"	"F46-F46"	0.5	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Local flight."
"02/25/07"	"C172N"	"N6572D"	"F46-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Flight with Daniel Cox.  Preflight, t/o, level flight, slow flight, turns to heading."
"02/26/07"	"PA24-250"	"N6168P"	"F46-RPH-T67-F46"	2.1	1	2	0.0	0.0	0	0.0	1.2	2.1	0.0	2.1	0.0	0.0	0.0		"Rockwall to Graham, TX to Hicks and night flight back to Rockwall."
"03/03/07"	"PA24-250"	"N6168P"	"F46-PVJ-F46"	2.1	2	0	0.0	0.0	0	0.0	0.0	2.1	0.0	2.1	0.0	0.0	0.0		"EAA lunch flyin at Paul's Valley, OK"
"03/03/07"	"PA24-250"	"N6168P"	"F46-F46"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0		"Short flight to check out aircraft air leak seal."
"03/03/07"	"PA24-250"	"N6168P"	"F46-DTN-F46"	2.1	0	2	0.0	0.0	0	0.0	2.1	2.1	0.0	2.1	0.0	0.0	0.0		"Night flight to Shreveport Downtown (dinner) and back with Gary and Henri."
"03/04/07"	"PA24-250"	"N6168P"	"F46-TRL-06M"	2.7	1	1	0.0	0.0	0	0.0	2.5	2.7	0.0	2.7	0.0	0.0	0.0		"Rockwall to Terrell, TX to Eupora, MS"
"03/05/07"	"PA24-250"	"N6168P"	"06M-HBG-LOL-06M"	2.0	2	1	0.0	0.0	0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0		"Eupora, MS to Bobbie Chain(Hattiesburg) to Laurel, MS &back to Eupora, MS"
"03/06/07"	"PA24-250"	"N6168P"	"06M-GNF-06M"	0.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0		"Eupora, MS to Grenada, MS (Grenada County) and back."
"03/08/07"	"PA24-250"	"N6168P"	"06M-HBG-M24-NEW-TRL"	4.2	3	1	0.0	0.0	0	0.0	2.5	4.2	0.0	4.2	0.0	0.0	0.0		"Eupora, MS-refuel at Chain/Hattiesburg to Wiggins, MS to New Orleans Lakefront to Terrell, TX"
"03/09/07"	"PA24-250"	"N6168P"	"TRL-F46"	0.3	0	1	0.0	0.0	0	0.0	0.3	0.0	0.0	0.3	0.0	0.0	0.0		"Flight home from Terrell"
"03/10/07"	"PA24-250"	"N6168P"	"F46-11R-F46"	2.4	2	0	0.0	0.0	0	0.0	0.0	2.4	0.0	2.4	0.0	0.0	0.0		"Rockwall to Brenham, TX for lunch and back. (DFW Pilots flyin lunch)"
"03/11/07"	"PA38-112"	"N9937T"	"F46-F46"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0		"Short flight in Walt's Tomahawk - 2 landings from right seat."
"03/11/07"	"PA38-112"	"N9937T"	"F46-HQZ-F46"	1.3	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0		"Check out Canadian buyer.  Right seat PIC"
"03/17/07"	"PA38-112"	"N9937T"	"F46-4O4-M70-BMG-PTK"	10.0	3	1	0.0	0.0	0	0.0	3.0	10.0	0.0	10.0	0.0	0.0	0.0		"Rockwall/Ada, OK/Pocahantas, AR/Bloomington, IN/Pontiac, MI"
"03/18/07"	"PA38-112"	"N9937T"	"PTK-BFD-BTV"	6.0	1	1	0.0	0.0	0	0.0	2.0	6.0	0.0	6.0	0.0	0.0	0.0		"Pontiac, MI/Bradford, PA/Burlington, VT"
"03/20/07"	"PA24-250"	"N6168P"	"F46-IER-F46"	2.8	2	0	0.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0		"Rockwall to Natchitoches to Rockwall.  Angel Flight - Tracy and Michal Williams"
"03/27/07"	"SA300"	"N30JG"	"F46-7F3-F46"	1.0	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	"First post-annual flight in Starduster with Rachael.  Two landings at Caddo Mills"
"03/28/07"	"PA24-250"	"N6168P"	"F46-T31-F46"	0.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Quick trip to Aero Country to pick up McKenzie (granddaughter)"
"03/30/07"	"PA24-250"	"N6168P"	"F46-2F7-F46"	0.8	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0		"Quick VFR (scud run) to Commerce and back. (Brought Sheena her glasses)"
"03/31/07"	"SA300"	"N30JG"	"F46-F46"	1.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	1.8	"Afternoon flight with Rachael out over the Red River and Lake Texoma"
"04/01/07"	"PA24-250"	"N6168P"	"F46-F46"	2.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0		"Took Tom, Garrison and his daughter out to fly over deer lease in Archer City, TX"
"04/07/07"	"PA24-250"	"N6168P"	"F46-IER-F46"	3.2	2	0	0.0	0.0	0	0.0	0.0	3.2	0.0	3.2	0.0	0.0	0.0		"Rockwall to Natchitoches, LA and back (Stinson funeral).  VFR return at 4,500 in snow"
"04/19/07"	"PA24-250"	"N6168P"	"F46-LIU-XBP-F46"	4.5	3	0	0.0	0.0	0	0.0	0.0	4.5	0.0	4.5	0.0	0.0	0.0		"Rockwall to Littlefield, TX (pick up Walt's Baron) to Bridgeport, TX to Rockwall"
"04/20/07"	"SA300"	"N30JG"	"F46-F46"	2.2	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	2.2	"Aerobatic rides to Chris, Sara and Brandon."
"04/27/07"	"PA24-250"	"N6168P"	"F46-2F7-F44-F46"	1.9	3	0	0.0	0.0	0	0.0	0.0	1.9	0.0	1.9	0.0	0.0	0.0		"Rockwall to Commerce to Athens, TX to Rockwall (Pick up Sheena, Charles and Kendall)"
"04/29/07"	"SA300"	"N30JG"	"F46-T30-F46"	1.8	2	0	0.0	0.0	0	0.0	0.0	1.8	0.0	1.8	0.0	0.0	0.0	1.8	"Lunch at Cedar Mills.  Fly around the lake on the way home."
"05/04/07"	"PA24-250"	"N6168P"	"F46-PRZ-TYL-CCB"	9.3	2	1	0.0	0.0	0	0.0	2.8	9.3	0.0	9.3	0.0	0.0	0.0		"Rockwall to Portales, NM to Taylor, AZ to Cable Field/Los Angeles, CA. 50 kt. headwind"
"05/05/07"	"PA24-250"	"N6168P"	"CCB-CVH-CCR"	4.1	2	0	0.0	0.0	0	0.0	0.0	4.1	0.0	4.1	0.0	0.0	0.0		"Cable to Hollister, CA to Buchanan Field - Concord, CA"
"05/07/07"	"PA24-250"	"N6168P"	"CCR-ACV-CEC-MMV"	4.1	2	1	0.0	0.0	0	0.0	1.7	4.1	0.0	4.1	0.0	0.0	0.0		"Buchanan Field to Arcata, CA to McNamara, CA to McMinnville, OR"
"05/09/07"	"PA24-250"	"N6168P"	"MMV-MMV"	1.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0		"Sightseeing flight along the Oregon coast with Rachael."
"05/10/07"	"PA24-250"	"N6168P"	"MMV-WMC"	3.0	1	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0		"McMinnville, OR to Winnemucca, NV"
"05/11/07"	"PA24-250"	"N6168P"	"WMC-O43-WMC"	2.0	2	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0		"Winnemucca, NV to Yerrington, NV and back.  Lyon County visit"
"05/12/07"	"PA24-250"	"N6168P"	"WMC-RIF-LVS-TCC-F46"	8.7	3	1	0.0	0.0	0	0.0	1.8	8.7	0.0	8.7	0.0	0.0	0.0		"Winnemucca, NV to Richfield, Utah to Las Vegas, NM to Tucumcarri, NM to Rockwall"
"05/16/07"	"PA24-250"	"N6168P"	"F46-AUS-F46"	2.9	2	0	0.0	0.0	0	0.0	0.0	2.9	2.9	2.9	0.0	0.0	0.0		"Rockwall to Austin and back.  Texas Jail Conference"
"05/19/07"	"SA300"	"N30JG"	"F46-JXI-F46"	2.0	2	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	"Rockwall to Gilmer, TX for flyin and back."
"05/23/07"	"PA24-250"	"N6168P"	"F46-T00-F46"	3.4	2	0	0.0	3.4	0	0.0	0.0	3.4	0.0	3.4	0.0	0.0	0.0		"Rockwall to Anahauc, TX and back (Sherry Sadler Angel Flight)"
"05/28/07"	"SA300"	"N30JG"	"F46-F46"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.6	"Memorial Day aerobatic flight with Phil Coggins"
"06/05/07"	"PA24-250"	"N6168P"	"F46-BTR"	2.2	1	0	0.0	0.0	0	0.0	0.0	2.2	2.2	2.2	0.0	0.0	0.0		"Rockwall to Baton Rouge, LA for visit with West Baton Rouge Parish Sheriff's Ofc."
"06/06/07"	"PA24-250"	"N6168P"	"BTR-F46"	2.2	1	0	0.0	0.0	0	0.0	0.0	2.2	2.2	2.2	0.0	0.0	0.0		"Return from Baton Rouge"
"06/08/07"	"SA300"	"N30JG"	"F46-GLE"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.6	0.0	0.6	0.0	0.0	0.0	0.6	"Rockwall to Gainesville for Antique Airplane Flyin"
"06/09/07"	"SA300"	"N30JG"	"GLE-F46"	1.2	1	0	0.0	0.0	0	0.0	0.0	1.2	0.0	1.2	0.0	0.0	0.0	1.2	"Return from Gainesville.  Flight over Lake Texoma and through rain on return."
"06/18/07"	"SA300"	"N30JG"	"F46-F46"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	1.2	"Take Mona Gaspard and Frederick Sheuffels for Aerobatic Rides for Homefield tv crew"
"07/06/07"	"PA24-250"	"N6168P"	"F46-F46"	2.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0		"Flight around area lakes to look at flooding."
"07/08/07"	"PA24-250"	"N6168P"	"F46-06M"	2.5	1	0	0.0	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0		"Rockwall to Eupora, MS (Marshall County Install)"
"07/10/07"	"PA24-250"	"N6168P"	"06M-LMS-HEZ-F46"	3.5	3	0	0.0	0.0	0	0.0	0.5	3.5	0.0	3.5	0.0	0.0	0.0		"Rockwall to Lewisville, MS for fuel to Natchez, MS to Rockwall (Jefferson County visit)"
